日期,Profit,策略損益(金額)
2013-08-23 00:00:00+08:00,67082.67853546143,-136.32447052001953
2013-08-26 00:00:00+08:00,66264.55604553223,-818.1224899291992
2013-08-27 00:00:00+08:00,67082.67853546143,818.1224899291992
2013-08-28 00:00:00+08:00,68377.96126556396,1295.282730102539
2013-08-29 00:00:00+08:00,69605.10635375977,1227.1450881958008
2013-08-30 00:00:00+08:00,70832.25144195557,1227.1450881958008
2013-09-02 00:00:00+08:00,70832.25144195557,0.0
2013-09-03 00:00:00+08:00,71873.73973846436,1041.488296508789
2013-09-04 00:00:00+08:00,71179.42852020264,-694.3112182617188
2013-09-05 00:00:00+08:00,70832.25144195557,-347.1770782470703
2013-09-06 00:00:00+08:00,70137.9259109497,-694.3255310058594
2013-09-09 00:00:00+08:00,69096.44477081299,-1041.4811401367188
2013-09-10 00:00:00+08:00,69096.44477081299,0.0
2013-09-11 00:00:00+08:00,69790.76314544678,694.3183746337891
2013-09-12 00:00:00+08:00,70485.0958328247,694.3326873779297
2013-09-13 00:00:00+08:00,68402.13355255127,-2082.9622802734375
2013-09-16 00:00:00+08:00,68402.13355255127,0.0
2013-09-17 00:00:00+08:00,70137.9259109497,1735.7923583984375
2013-09-18 00:00:00+08:00,68402.13355255127,-1735.7923583984375
2013-09-23 00:00:00+08:00,68749.28916168213,347.1556091308594
2013-09-24 00:00:00+08:00,70137.9259109497,1388.6367492675781
2013-09-25 00:00:00+08:00,71179.42852020264,1041.5026092529297
2013-09-26 00:00:00+08:00,70137.9259109497,-1041.5026092529297
2013-09-27 00:00:00+08:00,69096.42330169678,-1041.5026092529297
2013-10-01 00:00:00+08:00,70106.83628082275,1010.4129791259766
2013-10-02 00:00:00+08:00,71454.02118682861,1347.1849060058594
2013-10-03 00:00:00+08:00,70780.42873382568,-673.5924530029297
2013-10-04 00:00:00+08:00,70106.83628082275,-673.5924530029297
2013-10-14 00:00:00+08:00,68790.71990966797,-1316.1163711547852
2013-10-15 00:00:00+08:00,69448.78148651123,658.0615768432617
2013-10-16 00:00:00+08:00,68790.71990966797,-658.0615768432617
2013-10-17 00:00:00+08:00,66816.5555267334,-1974.1643829345703
2013-10-18 00:00:00+08:00,66816.5555267334,0.0
2013-10-21 00:00:00+08:00,65829.46655273438,-987.0889739990234
2013-10-22 00:00:00+08:00,66158.51429748535,329.04774475097656
2013-10-23 00:00:00+08:00,66816.5555267334,658.0412292480469
2013-10-24 00:00:00+08:00,68790.71990966797,1974.1643829345703
2013-10-25 00:00:00+08:00,67145.61683654785,-1645.1030731201172
2013-10-28 00:00:00+08:00,67145.61683654785,0.0
2013-10-29 00:00:00+08:00,66816.5555267334,-329.0613098144531
2013-10-30 00:00:00+08:00,67145.61683654785,329.0613098144531
2013-10-31 00:00:00+08:00,67145.61683654785,0.0
2013-11-01 00:00:00+08:00,67474.61032104492,328.9934844970703
2013-11-04 00:00:00+08:00,69119.74730682373,1645.1369857788086
2013-11-05 00:00:00+08:00,68790.71990966797,-329.0273971557617
2013-11-06 00:00:00+08:00,68461.6925125122,-329.0273971557617
2013-11-11 00:00:00+08:00,68784.42139434814,322.7288818359375
2013-11-12 00:00:00+08:00,67493.49256134033,-1290.9288330078125
2013-11-13 00:00:00+08:00,67816.2280960083,322.73553466796875
2013-11-14 00:00:00+08:00,68138.95697784424,322.7288818359375
2013-11-15 00:00:00+08:00,68138.95697784424,0.0
2013-11-18 00:00:00+08:00,68784.42139434814,645.4644165039062
2013-11-19 00:00:00+08:00,67493.49256134033,-1290.9288330078125
2013-11-20 00:00:00+08:00,66202.54376983643,-1290.9487915039062
2013-11-21 00:00:00+08:00,65557.06604766846,-645.4777221679688
2013-11-22 00:00:00+08:00,66202.54376983643,645.4777221679688
2013-11-25 00:00:00+08:00,67816.2280960083,1613.684326171875
